NombreTelefono,Audifonos,Bluetooth,GPS,Radio,Teclado,SIM,NFC,Lector Huella,Rec Facial,Tarjeta Memoria,Disponible,SO__Apple,SO__Motorola,SO__Otra marca,SO__Samsung,Con__No,Con__Otro,Con__USB Type-C,Con__microUSB,Con__miniUSB,Horas Bateria_NORM,Horas Llamada Bateria_NORM,Bateria mAh_NORM,Peso Gramos_NORM,Resolucion Pixeles Ancho_NORM,Resolucion Pixeles Alto_NORM,Resolucion PPI_NORM,Tamano Pulgadas_NORM,RAM GB_NORM,Memoria GB_NORM,CPU GHz_NORM,Vida Bateria_NORM,Procesadores_NORM,Alto_NORM,Ancho_NORM,Grueso_NORM,Camara MP_NORM,Num Camaras_NORM,Selfie MP_NORM,Num Selfie_NORM,Video Pixeles_NORM,Video FPS_NORM,Selfie Video Pixeles_NORM,Selfie Video FPS_NORM,Precio_NORM
Samsung Galaxy Tab 4 7.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0,0.10416666666666667,0.2222222222222222,0.13674874894713374,0.20833333333333334,0.2962962962962963,0.2550177095631641,0.3804347826086957,0.005859375,0.015625,0.192,0.0,0.4,0.41371557054525016,0.3811659192825112,0.11864406779661016,0.029166666666666667,0.2,0.027083333333333334,0.3333333333333333,0.087890625,0.015625,0.0,0.0,0.014615385177514815
Samsung Galaxy S5 mini,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0.0,0.10416666666666667,0.11666666666666667,0.05945597780310162,0.1875,0.2962962962962963,0.38488783943329397,0.24456521739130438,0.005859375,0.03125,0.22399999999999998,0.3870967741935484,0.4,0.2900505902192243,0.2286995515695067,0.12203389830508474,0.07407407407407407,0.2,0.043750000000000004,0.3333333333333333,0.1318359375,0.015625,0.1318359375,0.25,0.016923154497044405
Lava Iris 550Q,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.19455252918287938,0.10416666666666667,0.14444444444444443,0.0876975672595749,0.1875,0.2962962962962963,0.3152302243211334,0.2989130434782609,0.00390625,0.0078125,0.192,0.0,0.4,0.34513771781899943,0.27443946188340806,0.13220338983050847,0.07407407407407407,0.2,0.041666666666666664,0.3333333333333333,0.1318359375,0.015625,0.0,0.0,0.01153811582838907
Nokia Lumia 635,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.25214007782101167,0.125,0.10166666666666667,0.0663925085467968,0.125,0.19768518518518519,0.26092089728453366,0.24456521739130438,0.00390625,0.0009765625,0.192,0.3548387096774194,0.4,0.28667790893760536,0.23587443946188338,0.12203389830508474,0.046296296296296294,0.2,0.0,0.0,0.087890625,0.015625,0.0,0.0,0.008461577248522202
Nokia Lumia 630 Dual SIM,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.25214007782101167,0.17010416666666664,0.10166666666666667,0.0663925085467968,0.125,0.19768518518518519,0.26092089728453366,0.24456521739130438,0.001953125,0.0009765625,0.192,0.0,0.4,0.28667790893760536,0.23587443946188338,0.12203389830508474,0.046296296296296294,0.2,0.0,0.0,0.087890625,0.015625,0.0,0.0,0.010769346568051792
XOLO Q2500,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.23346303501945526,0.4166666666666667,0.16666666666666666,0.0,0.1875,0.2962962962962963,0.2892561983471074,0.32608695652173914,0.00390625,0.0078125,0.20800000000000002,0.0,0.4,0.3715570545250141,0.29327354260089683,0.11186440677966102,0.07407407407407407,0.2,0.041666666666666664,0.3333333333333333,0.1318359375,0.015625,0.0,0.0,0.01307711588758138
XOLO A510s,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.1649805447470817,0.14239583333333333,0.07777777777777778,0.05945597780310162,0.125,0.19768518518518519,0.2892561983471074,0.2173913043478261,0.00390625,0.0078125,0.10400000000000001,0.0,0.2,0.28330522765598654,0.22242152466367712,0.11864406779661016,0.046296296296296294,0.2,0.0,0.3333333333333333,0.087890625,0.015625,0.0,0.0,0.007692077218926048
Emporia Talk Comfort Plus,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.07782101167315175,0.041666666666666664,0.05555555555555555,0.04459198335232622,0.016666666666666666,0.02962962962962963,0.0885478158205431,0.10326086956521739,1.52587890625e-05,7.62939453125e-07,0.0,0.0,0.1,0.253513209668353,0.19730941704035876,0.2135593220338983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emporia Elegance,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.11673151750972763,0.041666666666666664,0.06111111111111111,0.04558291631571124,0.03333333333333333,0.037037037037037035,0.1345926800472255,0.09782608695652174,7.62939453125e-06,5.7220458984375e-07,0.0,0.0,0.1,0.24114671163575044,0.17668161434977578,0.1864406779661017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emporia Essence Plus,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.1556420233463035,0.041666666666666664,0.05555555555555555,0.036664519645246,0.03333333333333333,0.037037037037037035,0.1345926800472255,0.09782608695652174,7.62939453125e-06,5.7220458984375e-07,0.0,0.0,0.1,0.23664980326025858,0.1802690582959641,0.15932203389830507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emporia Click Plus,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.1245136186770428,0.041666666666666664,0.05555555555555555,0.054501312986176484,0.0625,0.07407407407407407,0.19716646989374262,0.13043478260869565,0.000244140625,3.814697265625e-05,0.0,0.0,0.1,0.23215289488476673,0.1802690582959641,0.24745762711864405,0.018518518518518517,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emporia Eco,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.12062256809338522,0.049479166666666664,0.056666666666666664,0.034682653718475946,0.04583333333333333,0.05092592592592592,0.1511216056670602,0.11956521739130437,0.0001220703125,3.0517578125e-05,0.0144,0.0,0.1,0.27431141090500283,0.1695067264573991,0.16610169491525423,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emporia Flip Basic,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.14007782101167315,0.03822916666666667,0.056666666666666664,0.04062825149878611,0.04583333333333333,0.05092592592592592,0.1381345926800472,0.13043478260869565,0.0001220703125,3.0517578125e-05,0.0144,0.0,0.1,0.21247892074198987,0.17309417040358743,0.2271186440677966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emporia Glam,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.1245136186770428,0.041666666666666664,0.056666666666666664,0.0,0.0625,0.07407407407407407,0.19716646989374262,0.13043478260869565,1.52587890625e-05,1.52587890625e-05,0.0144,0.0,0.1,0.2299044406970208,0.18385650224215244,0.2271186440677966,0.018518518518518517,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Celkon C366,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.05555555555555555,0.0,0.03333333333333333,0.037037037037037035,0.1345926800472255,0.09782608695652174,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.012037037037037037,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Celkon C44 Duos,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.12222222222222222,0.0,0.0625,0.07407407407407407,0.19716646989374262,0.13043478260869565,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.012037037037037037,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Celkon C6 Star,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.06111111111111111,0.0,0.0625,0.07407407407407407,0.19716646989374262,0.13043478260869565,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.012037037037037037,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Celkon C7 Jumbo,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.1111111111111111,0.0,0.0625,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.012037037037037037,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Celkon C9 Jumbo,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.1111111111111111,0.0,0.0625,0.07407407407407407,0.19716646989374262,0.13043478260869565,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.012037037037037037,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Celkon C5055,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.05555555555555555,0.04488926324134172,0.0625,0.07407407407407407,0.16883116883116883,0.15217391304347827,0.0,0.0,0.0,0.0,0.1,0.2259696458684654,0.2008968609865471,0.18305084745762712,0.012037037037037037,0.2,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
Celkon C7010,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.06666666666666667,0.04488926324134172,0.08333333333333333,0.1111111111111111,0.24321133412042503,0.15217391304347827,0.0,0.0,0.0,0.0,0.1,0.2259696458684654,0.2008968609865471,0.18305084745762712,0.012037037037037037,0.2,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
Samsung Galaxy S5 Duos,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0.0,0.21875,0.15555555555555556,0.07184263984541446,0.28125,0.4444444444444444,0.5100354191263282,0.27717391304347827,0.0078125,0.03125,0.4,0.0,0.4,0.31422147273749296,0.2556053811659193,0.10847457627118644,0.14814814814814814,0.2,0.041666666666666664,0.3333333333333333,0.5,0.015625,0.1318359375,0.25,0.03230803970415538
Maxwest Orbit 6200T,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.11673151750972763,0.0625,0.13055555555555556,0.10404796115542783,0.140625,0.2222222222222222,0.21723730814639905,0.32608695652173914,0.001953125,0.0009765625,0.096,0.0,0.2,0.3704328274311411,0.3013452914798206,0.11864406779661016,0.07407407407407407,0.2,0.0,0.3333333333333333,0.087890625,0.015625,0.0,0.0,0.0
Maxwest Orbit 330G,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.07003891050583658,0.0625,0.07222222222222222,0.057474111876331564,0.08333333333333333,0.1111111111111111,0.19480519480519481,0.19021739130434784,0.0,0.0009765625,0.08,0.0,0.2,0.2636312535132097,0.22152466367713006,0.15254237288135591,0.018518518518518517,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOLO Q1010i,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.2848249027237354,0.20489583333333336,0.125,0.0,0.1875,0.2962962962962963,0.34710743801652894,0.27173913043478265,0.00390625,0.015625,0.20800000000000002,0.0,0.4,0.3175941540191119,0.2547085201793722,0.11186440677966102,0.07407407407407407,0.2,0.041666666666666664,0.3333333333333333,0.1318359375,0.015625,0.0,0.0,0.012307615857985225
BLU Neo 3.5,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.2723735408560311,0.15625,0.07222222222222222,0.05004211465094387,0.08333333333333333,0.1111111111111111,0.19480519480519481,0.19021739130434784,0.0009765625,0.0009765625,0.08,0.0,0.2,0.2591343451377178,0.21883408071748878,0.14576271186440676,0.012037037037037037,0.2,0.0,0.0,0.05859375,0.015625,0.0,0.0,0.005384307899396459
BLU Neo 4.5,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.35019455252918286,0.22916666666666666,0.1,0.06688797502848932,0.125,0.19768518518518519,0.25737898465171194,0.24456521739130438,0.001953125,0.0009765625,0.10400000000000001,0.0,0.2,0.3007307476110174,0.22242152466367712,0.1389830508474576,0.029166666666666667,0.2,0.0,0.3333333333333333,0.087890625,0.015625,0.0,0.0,0.005384307899396459
Huawei Ascend Y600,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.11666666666666667,0.08918396670465244,0.125,0.19768518518518519,0.23140495867768596,0.27173913043478265,0.001953125,0.0009765625,0.10400000000000001,0.0,0.2,0.31984260820685784,0.262780269058296,0.14576271186440676,0.046296296296296294,0.2,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.007692077218926048
Lenovo A7-30 A3300,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.19444444444444445,0.1620175395134519,0.15625,0.23703703703703705,0.20070838252656434,0.3804347826086957,0.00390625,0.015625,0.20800000000000002,0.0,0.4,0.43844856661045534,0.42331838565022417,0.1389830508474576,0.018518518518518517,0.2,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.006153807928992613
Lenovo A7-50 A3500,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.19166666666666668,0.15854927414160433,0.20833333333333334,0.2962962962962963,0.2550177095631641,0.3804347826086957,0.00390625,0.015625,0.20800000000000002,0.0,0.4,0.43844856661045534,0.4278026905829596,0.13220338983050847,0.046296296296296294,0.2,0.041666666666666664,0.3333333333333333,0.0,0.0,0.0,0.0,0.009231077278118357
Lenovo A8-50 A5500,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.23333333333333334,0.17836793340930487,0.20833333333333334,0.2962962962962963,0.2231404958677686,0.4347826086956522,0.00390625,0.015625,0.20800000000000002,0.0,0.4,0.4800449690837549,0.4798206278026905,0.11864406779661016,0.046296296296296294,0.2,0.041666666666666664,0.3333333333333333,0.0,0.0,0.0,0.0,0.010769346568051792
Lenovo A10-70 A7600,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.3522222222222222,0.27250656493088243,0.20833333333333334,0.2962962962962963,0.17591499409681227,0.5489130434782609,0.00390625,0.03125,0.20800000000000002,0.0,0.4,0.5845980888139405,0.6233183856502242,0.11864406779661016,0.046296296296296294,0.2,0.041666666666666664,0.3333333333333333,0.0,0.0,0.0,0.0,0.014615385177514815
Lenovo A526,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.15408560311284047,0.052083333333333336,0.1111111111111111,0.07184263984541446,0.125,0.19768518518518519,0.25737898465171194,0.24456521739130438,0.00390625,0.0078125,0.20800000000000002,0.0,0.4,0.29229904440697024,0.23856502242152466,0.14915254237288134,0.046296296296296294,0.2,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.005384307899396459
Samsung Galaxy Ace Style,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0,0.08333333333333333,0.08333333333333333,0.060942377248179164,0.125,0.18518518518518517,0.27508854781582054,0.2173913043478261,0.001953125,0.0009765625,0.096,0.0,0.2,0.26812816188870153,0.22152466367713006,0.14237288135593218,0.046296296296296294,0.2,0.0,0.3333333333333333,0.087890625,0.015625,0.0,0.0,0.009231077278118357
LG L70 D320N,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.16342412451361868,0.0625,0.11666666666666667,0.061437843729871676,0.125,0.18518518518518517,0.24439197166469895,0.24456521739130438,0.00390625,0.0078125,0.096,0.0,0.2,0.28161888701517707,0.23587443946188338,0.12542372881355932,0.046296296296296294,0.2,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.01153811582838907
LG L40 D160,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.10272373540856031,0.10416666666666667,0.08555555555555555,0.05648317891294654,0.08333333333333333,0.1111111111111111,0.19480519480519481,0.19021739130434784,0.001953125,0.0009765625,0.096,0.0,0.2,0.24227093872962338,0.20807174887892374,0.15932203389830507,0.029166666666666667,0.2,0.0,0.0,0.05859375,0.0,0.0,0.0,0.006153807928992613
Nokia 225 Dual SIM,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.25214007782101167,0.21875,0.06666666666666667,0.04984392805826686,0.0625,0.07407407407407407,0.16883116883116883,0.15217391304347827,0.0,0.0,0.0,0.0,0.1,0.27431141090500283,0.19641255605381164,0.1389830508474576,0.018518518518518517,0.2,0.0,0.0,0.0390625,0.0078125,0.0,0.0,0.003846038609463024
Nokia 225,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.3361867704280156,0.21875,0.06666666666666667,0.049447554872912844,0.0625,0.07407407407407407,0.16883116883116883,0.15217391304347827,0.0,0.0,0.0,0.0,0.1,0.27431141090500283,0.19641255605381164,0.1389830508474576,0.018518518518518517,0.2,0.0,0.0,0.0390625,0.0078125,0.0,0.0,0.003846038609463024
Samsung I9300I Galaxy S3 Neo,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.12840466926070038,0.14583333333333334,0.11666666666666667,0.06540157558341178,0.1875,0.2962962962962963,0.3612750885478158,0.2608695652173913,0.005859375,0.03125,0.22399999999999998,0.0,0.4,0.3024170882518269,0.2502242152466368,0.1152542372881356,0.07407407407407407,0.2,0.03958333333333333,0.3333333333333333,0.1318359375,0.015625,0.087890625,0.25,0.023076962426037018
Huawei Ascend G730,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.07782101167315175,0.03125,0.12777777777777777,0.08918396670465244,0.140625,0.2222222222222222,0.2361275088547816,0.2989130434782609,0.00390625,0.0078125,0.20800000000000002,0.0,0.4,0.33108487914558743,0.27533632286995513,0.1288135593220339,0.046296296296296294,0.2,0.0,0.3333333333333333,0.087890625,0.015625,0.0,0.0,0.020769193106507426
Celkon A125,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.1111111111111111,0.0,0.25,0.19768518518518519,0.33766233766233766,0.24456521739130438,0.001953125,0.0009765625,0.10400000000000001,0.0,0.2,0.30522765598650925,0.242152466367713,0.13220338983050847,0.046296296296296294,0.2,0.027083333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.006153807928992613
Allview P7 Xtreme,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.09494163424124513,0.0903125,0.12222222222222222,0.07090125353019867,0.1875,0.2962962962962963,0.36835891381345925,0.2554347826086957,0.00390625,0.03125,0.544,0.0,0.8,0.30916245081506466,0.23408071748878923,0.11186440677966102,0.12037037037037036,0.2,0.0,0.0,0.1318359375,0.015625,0.0,0.0,0.022307462396440863
Lenovo Golden Warrior S8,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.1111111111111111,0.07233810632710698,0.1875,0.2962962962962963,0.3270365997638725,0.28804347826086957,0.00390625,0.015625,0.44799999999999995,0.0,0.8,0.32321528948847666,0.27085201793721975,0.10508474576271186,0.12037037037037036,0.2,0.10416666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,0.01153811582838907
LG G3,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.2198443579766537,0.19791666666666666,0.16666666666666666,0.07382450577218451,0.375,0.5925925925925926,0.6351829988193625,0.2989130434782609,0.0078125,0.03125,0.4,0.3387096774193548,0.4,0.32377740303541314,0.26367713004484306,0.11864406779661016,0.12037037037037036,0.2,0.043750000000000004,0.3333333333333333,0.5,0.015625,0.1318359375,0.25,0.023076962426037018
Vodafone Smart 4 mini,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.23346303501945526,0.08333333333333333,0.07777777777777778,0.05796957835802408,0.125,0.18518518518518517,0.27508854781582054,0.2173913043478261,0.001953125,0.0009765625,0.10400000000000001,0.0,0.2,0.2692523889825745,0.22780269058295963,0.16271186440677965,0.029166666666666667,0.2,0.0,0.0,0.05859375,0.015625,0.0,0.0,0.003846038609463024
Lenovo A316i,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.1680933852140078,0.1284375,0.07222222222222222,0.05995144428479413,0.125,0.18518518518518517,0.27508854781582054,0.2173913043478261,0.001953125,0.0009765625,0.10400000000000001,0.0,0.2,0.2591343451377178,0.22421524663677128,0.16271186440677965,0.018518518518518517,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.003846038609463024
Philips W8578,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.33073929961089493,0.09375,0.1111111111111111,0.10751622652727544,0.125,0.18518518518518517,0.3152302243211334,0.19021739130434784,0.0009765625,0.0009765625,0.0,0.0,0.1,0.25688589094997194,0.21165919282511209,0.2813559322033898,0.046296296296296294,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lava Iris 406Q,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.09444444444444444,0.0,0.125,0.18518518518518517,0.27508854781582054,0.2173913043478261,0.00390625,0.0078125,0.192,0.0,0.4,0.27431141090500283,0.22780269058295963,0.1389830508474576,0.046296296296296294,0.2,0.0,0.3333333333333333,0.087890625,0.0,0.0,0.0,0.006153807928992613
Lava Iris 450 Colour,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.09635416666666667,0.1,0.06738344151018184,0.125,0.19768518518518519,0.25737898465171194,0.24456521739130438,0.001953125,0.0009765625,0.10400000000000001,0.0,0.2,0.3007307476110174,0.22421524663677128,0.1389830508474576,0.046296296296296294,0.2,0.0,0.3333333333333333,0.087890625,0.0,0.0,0.0,0.007692077218926048
Lava Iris Pro 20,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.1556420233463035,0.078125,0.1111111111111111,0.055492245949561515,0.140625,0.2222222222222222,0.2762691853600944,0.2554347826086957,0.00390625,0.0078125,0.192,0.0,0.4,0.30522765598650925,0.23856502242152466,0.10169491525423728,0.07407407407407407,0.2,0.0,0.3333333333333333,0.1318359375,0.015625,0.0,0.0,0.01153811582838907
Lava Iris Pro 30,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.1556420233463035,0.078125,0.1111111111111111,0.05648317891294654,0.1875,0.2962962962962963,0.36835891381345925,0.2554347826086957,0.00390625,0.0078125,0.192,0.0,0.4,0.30522765598650925,0.23587443946188338,0.10169491525423728,0.07407407407407407,0.2,0.0625,0.3333333333333333,0.1318359375,0.015625,0.0,0.0,0.01384588514791866
Lava Iris 401e,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08171206225680934,0.11114583333333333,0.08333333333333333,0.0658970420651043,0.125,0.18518518518518517,0.27508854781582054,0.2173913043478261,0.0009765625,0.0009765625,0.04,0.0,0.1,0.27431141090500283,0.22242152466367712,0.13220338983050847,0.029166666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.003846038609463024
Lava Iris 349S,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.09727626459143969,0.052083333333333336,0.07777777777777778,0.05717683198731606,0.08333333333333333,0.1111111111111111,0.19480519480519481,0.19021739130434784,0.0009765625,0.0009765625,0.04,0.0,0.1,0.254637436762226,0.21704035874439462,0.17627118644067796,0.018518518518518517,0.2,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0030772693491257445
Lava Iris 349+,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.09727626459143969,0.052083333333333336,0.07777777777777778,0.05717683198731606,0.08333333333333333,0.1111111111111111,0.19480519480519481,0.19021739130434784,0.0009765625,0.0009765625,0.04,0.0,0.1,0.254637436762226,0.21704035874439462,0.17627118644067796,0.018518518518518517,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0030772693491257445
Lava Iris 404e,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.058365758754863814,0.07291666666666667,0.07777777777777778,0.05598771243125403,0.125,0.18518518518518517,0.27508854781582054,0.2173913043478261,0.0009765625,0.00048828125,0.096,0.0,0.2,0.27655986509274877,0.22600896860986547,0.13220338983050847,0.018518518518518517,0.2,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.003846038609463024
Lava Iris 503e,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.1111111111111111,0.08670663429618987,0.125,0.19768518518518519,0.23140495867768596,0.27173913043478265,0.001953125,0.0009765625,0.08,0.0,0.2,0.31703204047217537,0.2591928251121076,0.1389830508474576,0.029166666666666667,0.2,0.027083333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0069233079585887675
LG L65 Dual D285,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.11666666666666667,0.0624287766932567,0.125,0.18518518518518517,0.256198347107438,0.23369565217391305,0.00390625,0.0078125,0.096,0.0,0.2,0.28161888701517707,0.23587443946188338,0.1288135593220339,0.046296296296296294,0.2,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.01153811582838907
Lava Iris 506Q,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.08949416342412451,0.05552083333333333,0.1111111111111111,0.0710994401228757,0.140625,0.2222222222222222,0.2597402597402597,0.27173913043478265,0.001953125,0.0009765625,0.192,0.0,0.4,0.3164699269252389,0.25739910313901343,0.11864406779661016,0.046296296296296294,0.2,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.008461577248522202
Lava Iris 505,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0625,0.1111111111111111,0.0,0.125,0.19768518518518519,0.23140495867768596,0.27173913043478265,0.001953125,0.0009765625,0.096,0.0,0.2,0.33108487914558743,0.2645739910313901,0.12542372881355932,0.046296296296296294,0.2,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.007692077218926048
Lava Iris 504q,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.08949416342412451,0.041666666666666664,0.1111111111111111,0.06936530743695189,0.1875,0.2962962962962963,0.34710743801652894,0.27173913043478265,0.00390625,0.0078125,0.192,0.0,0.4,0.3164699269252389,0.25739910313901343,0.11186440677966102,0.07407407407407407,0.2,0.041666666666666664,0.3333333333333333,0.0,0.0,0.0,0.0,0.01307711588758138
Lava 3G 402+,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.07782101167315175,0.041666666666666664,0.08333333333333333,0.061437843729871676,0.125,0.18518518518518517,0.27508854781582054,0.2173913043478261,0.001953125,0.0009765625,0.192,0.0,0.4,0.2776840921866217,0.22780269058295963,0.15254237288135591,0.029166666666666667,0.2,0.0,0.3333333333333333,0.087890625,0.015625,0.0,0.0,0.005384307899396459
